Date,Nifty50,IndiaVIX,USDINR,Nifty_Return
2018-06-12,67.48999786376953,12.729999542236328,10842.849609375,-0.000296315684016224
2018-06-13,67.91000366210938,12.640000343322754,10856.7001953125,0.006223230280546721
2018-06-14,67.77999877929688,12.100000381469727,10808.0498046875,-0.001914370134028398
2018-06-15,68.12999725341797,12.069999694824219,10817.7001953125,0.005163742703223617
2018-06-18,68.05000305175781,12.380000114440918,10799.849609375,-0.0011741406852345815
2018-06-19,68.01000213623047,12.920000076293945,10710.4501953125,-0.0005878165133500479
2018-06-20,68.05000305175781,12.170000076293945,10772.0498046875,0.0005881622448300483
2018-06-21,68.3499984741211,12.449999809265137,10741.099609375,0.004408455678321044
2018-06-22,67.83000183105469,12.020000457763672,10821.849609375,-0.007607851568033119
2018-06-25,67.85489654541016,12.579999923706055,10762.4501953125,0.0003670162713171887
2018-06-26,68.33999633789062,12.800000190734863,10769.150390625,0.007149075706803787
2018-06-27,68.36499786376953,13.510000228881836,10671.400390625,0.0003658403163395718
2018-06-28,69.23999786376953,13.949999809265137,10589.099609375,0.012798947229452295
2018-06-29,68.79669952392578,12.9399995803833,10714.2998046875,-0.006402344793769998
2018-07-02,68.43499755859375,13.369999885559082,10657.2998046875,-0.005257548223025488
2018-07-03,68.6948013305664,13.0,10699.900390625,0.003796358314329007
2018-07-04,68.83000183105469,12.65999984741211,10769.900390625,0.0019681329281044935
2018-07-05,68.9800033569336,12.579999923706055,10749.75,0.0021793044005300466
2018-07-06,69.06999969482422,12.4399995803833,10772.650390625,0.0013046728546088904
2018-07-09,68.75499725341797,12.390000343322754,10852.900390625,-0.004560626072072416
2018-07-10,68.65979766845703,12.399999618530273,10947.25,-0.001384620591432073
2018-07-11,68.9000015258789,12.779999732971191,10948.2998046875,0.003498464393701939
2018-07-12,68.72000122070312,12.510000228881836,11023.2001953125,-0.0026124862291646567
2018-07-13,68.54000091552734,12.300000190734863,11018.900390625,-0.0026193291906047023
2018-07-16,68.48670196533203,12.949999809265137,10936.849609375,-0.000777632761648217
2018-07-17,68.72000122070312,12.829999923706055,11008.0498046875,0.003406489853887029
2018-07-18,68.35600280761719,13.680000305175781,10980.4501953125,-0.005296833623691488
2018-07-19,68.6155014038086,13.59000015258789,10957.099609375,0.003796281021898551
2018-07-20,68.93509674072266,13.539999961853027,11010.2001953125,0.0046577716459901275
2018-07-23,68.7332992553711,13.010000228881836,11084.75,-0.00292735478577133
2018-07-24,69.19999694824219,12.470000267028809,11134.2998046875,0.006789979499414622
2018-07-25,68.80999755859375,12.210000038146973,11132.0,-0.005635829578722884
2018-07-26,68.83999633789062,12.029999732971191,11167.2998046875,0.0004359654172538807
2018-07-27,68.73999786376953,12.3100004196167,11278.349609375,-0.0014526217234275274
2018-07-30,68.61499786376953,12.59000015258789,11319.5498046875,-0.0018184463759763903
2018-07-31,68.68499755859375,12.479999542236328,11356.5,0.0010201806748313391
2018-08-01,68.4968032836914,12.529999732971191,11346.2001953125,-0.002739961878018504
2018-08-02,68.30709838867188,12.5600004196167,11244.7001953125,-0.002769543773215699
2018-08-03,68.6155014038086,12.079999923706055,11360.7998046875,0.004514948261773455
2018-08-06,68.50499725341797,12.5600004196167,11387.099609375,-0.0016104837555627194
2018-08-07,68.80999755859375,12.579999923706055,11389.4501953125,0.004452234397550603
2018-08-08,68.59600067138672,12.539999961853027,11450.0,-0.0031099679523285406
2018-08-09,68.45500183105469,12.680000305175781,11470.7001953125,-0.002055496515132038
2018-08-10,69.0999984741211,12.850000381469727,11429.5,0.009422198901670287
2018-08-13,69.08499908447266,13.399999618530273,11355.75,-0.00021706787235398206
2018-08-14,69.9490966796875,13.279999732971191,11435.099609375,0.012507745627357902
2018-08-16,70.66000366210938,13.649999618530273,11385.0498046875,0.010150203643218836
2018-08-17,70.00499725341797,13.15999984741211,11470.75,-0.00926983264568726
2018-08-20,69.78500366210938,13.029999732971191,11551.75,-0.003142541246194397
2018-08-21,69.73999786376953,12.899999618530273,11570.900390625,-0.000644920770625057
2018-08-23,69.79000091552734,12.760000228881836,11582.75,-0.00028644382990594686
2018-08-24,70.2750015258789,12.40999984741211,11557.099609375,0.0069494283420141745
2018-08-27,69.76499938964844,12.239999771118164,11691.9501953125,-0.007257234082629793
2018-08-28,69.94499969482422,12.430000305175781,11738.5,0.002580094700072255
2018-08-29,70.54000091552734,12.4399995803833,11691.900390625,0.008506701312447795
2018-08-30,70.91000366210938,12.40999984741211,11676.7998046875,0.005245289789904017
2018-08-31,71.40499877929688,12.600000381469727,11680.5,0.006980610515071817
2018-09-03,70.99500274658203,13.390000343322754,11582.349609375,-0.005741839363124779
2018-09-04,71.06999969482422,13.779999732971191,11520.2998046875,0.0010563693970107035
2018-09-05,71.75,13.649999618530273,11476.9501953125,0.009568035853323664
2018-09-06,71.88999938964844,13.720000267028809,11536.900390625,0.0019512110055530663
2018-09-07,71.93890380859375,13.890000343322754,11589.099609375,0.0006802673440049478
2018-09-10,72.09500122070312,15.199999809265137,11438.099609375,0.0021698608658911045
2018-09-11,72.44499969482422,15.329999923706055,11287.5,0.004854684349746341
2018-09-12,72.98999786376953,14.25,11369.900390625,0.007522923200236509
2018-09-14,72.02749633789062,13.84000015258789,11515.2001953125,0.0014222403255199634
2018-09-17,72.09500122070312,14.5,11377.75,0.0009372099023936542
2018-09-18,72.53479766845703,14.420000076293945,11278.900390625,0.0061002349720138405
2018-09-19,73.12000274658203,14.010000228881836,11234.349609375,0.008067921838010195
2018-09-21,71.72000122070312,15.539999961853027,11143.099609375,-0.008639159436784172
2018-09-24,72.2300033569336,17.43000030517578,10967.400390625,0.007111016837005435
2018-09-25,73.30000305175781,16.68000030517578,11067.4501953125,0.01481378437069547
2018-09-26,73.08999633789062,17.09000015258789,11053.7998046875,-0.0028650300835444398
2018-09-27,72.7699966430664,16.920000076293945,10977.5498046875,-0.0043781599515325675
2018-09-28,72.94999694824219,17.0,10930.4501953125,0.0024735510990701037
2018-10-01,72.50499725341797,16.84000015258789,11008.2998046875,-0.006100064611927913
2018-10-03,73.27999877929688,18.1200008392334,10858.25,-0.006440220890918447
2018-10-04,73.8499984741211,18.920000076293945,10599.25,0.007778380244532146
2018-10-05,74.22000122070312,19.729999542236328,10316.4501953125,0.005010193015937414
2018-10-08,73.76300048828125,20.149999618530273,10348.0498046875,-0.006157379748121028
