Date,Nifty50,IndiaVIX,USDINR,Nifty_Return,ret_1d,ret_5d,ret_21d,ret_63d,ma_50,ma_200,ma_50_200_ratio,above_200dma,vol_21d,vol_63d,vol_ratio,vix_level,vix_change_5d,vix_zscore,inr_change_21d,BNN_Dominant_Regime,BNN_Epistemic_Uncertainty
2025-01-07,85.68070220947266,14.65999984741211,23707.900390625,-0.0009130292286784,-0.0009130292286784,0.0049237082044295,0.011780442562572,0.0209855711754431,84.65446792602539,83.85928558349609,0.0094823410072766,1,0.0289478274013064,0.0194353843642266,1.4893627775022795,14.65999984741211,0.1072507629034513,0.0066514292785654,-0.0310432371324975,1,0.066470936
2025-01-08,85.80650329589844,14.470000267028809,23688.94921875,0.0014682546148865,0.0014682546148865,0.0049247148381383,0.0129800672195883,0.021391700147485,84.68891799926757,83.87414260864257,0.0097142619320325,1,0.0291193822833904,0.0195151799795465,1.492063626893594,14.470000267028809,0.0357909799887457,-0.0707667288191484,-0.0412592946430399,3,0.0457116
2025-01-09,85.90750122070312,14.65999984741211,23526.5,0.0011770427756088,0.0011770427756088,0.0014093461876993,0.0144502429125177,0.0223699736655065,84.7257160949707,83.88952461242675,0.0099677699499096,1,0.0290230672478179,0.0195905140616277,1.4814101225929763,14.65999984741211,0.014532874804076,0.0054753736276321,-0.0466532974901373,3,0.05044117
2025-01-10,85.91999816894531,14.920000076293944,23431.5,0.0001454698142142,0.0001454698142142,0.0013518870134019,0.0148111142289748,0.0232944125412537,84.76248001098632,83.90429660797119,0.0102281222501017,1,0.0289178662633139,0.0194700169594395,1.485174930695877,14.920000076293944,0.101920245075987,0.1108091934477275,-0.0482351029692513,2,0.050511666
2025-01-13,86.18800354003906,16.0,23085.94921875,0.0031192432123516,0.0031192432123516,0.0050024002268918,0.0158013974330788,0.0270919133938862,84.80420013427734,83.9207921218872,0.010526688202693,1,0.0297374740213767,0.0201500748487206,1.4757264436077835,16.0,0.0223642421725884,0.5424655013547095,-0.0619300454130387,4,0.0746382
2025-01-14,86.65059661865234,15.470000267028809,23176.05078125,0.0053672559940245,0.0053672559940245,0.0113198699843575,0.0209321589395758,0.0322650218968973,84.8551560974121,83.93972709655762,0.0109057895768645,1,0.0337823244418932,0.0224639807200394,1.5037771393125876,15.470000267028809,0.0552524166471724,0.328322922624189,-0.0594822599619137,4,0.023033837
2025-01-15,86.535400390625,15.260000228881836,23213.19921875,-0.0013294337549032,-0.0013294337549032,0.0084946602731614,0.0197779434096447,0.0308460352068578,84.90407806396485,83.9571921157837,0.0112781993337189,1,0.0344836172366802,0.0227388169559991,1.5164421641302102,15.260000228881836,0.0545957116291913,0.2430200702060268,-0.0544020678285047,1,0.050469585
2025-01-16,86.43099975585938,15.470000267028809,23311.80078125,-0.001206450011144,-0.001206450011144,0.0060937465031294,0.0187625156878876,0.0268830786358398,84.95091598510743,83.97407409667969,0.0116326604244911,1,0.0350516846222842,0.0225362472741508,1.5552779891840192,15.470000267028809,0.0552524166471724,0.3249869903070512,-0.0588050029294942,1,0.054536305
2025-01-17,86.6061019897461,15.75,23203.19921875,0.00202591933891,0.00202591933891,0.0079853798349911,0.021274262341334,0.0304300722422605,85.00120803833008,83.99097160339356,0.0120279169969228,1,0.0349566725129776,0.0224592253105392,1.5563812040912437,15.75,0.0556300214116503,0.4334521338073261,-0.0593901383863874,3,0.09162843
2025-01-20,86.56900024414062,16.420000076293945,23344.75,-0.0004283964380461,-0.0004283964380461,0.0044205305663516,0.0194507236116252,0.0298943109517351,85.04991607666015,84.0067296218872,0.0124178915126003,1,0.0352463439987816,0.0225171713026455,1.565240068790165,16.420000076293945,0.0262500047683715,0.6962832569129991,-0.0407318376068376,2,0.11174425
