Date,Nifty50,IndiaVIX,USDINR,Nifty_Return,ret_1d,ret_5d,ret_21d,ret_63d,ma_50,ma_200,ma_50_200_ratio,above_200dma,vol_21d,vol_63d,vol_ratio,vix_level,vix_change_5d,vix_zscore,inr_change_21d
2024-12-27,85.26090240478516,13.239999771118164,23813.400390625,-0.0017853912867938,-0.0017853912867938,0.00112023744554679,0.010929671595129475,0.020262709967304948,84.49197189331055,83.78792804718017,0.008402688341140774,1,0.024922959182273007,0.017144149356621344,1.453644915181093,13.239999771118164,-0.0875258744128593,-0.5574716595788294,-0.01901140653818012
2024-12-30,85.38600158691406,13.970000267028809,23644.900390625,0.0014672514435161,0.0014672514435161,0.0012499841202275874,0.011439170483007022,0.021069307306470497,84.51856796264649,83.80030555725098,0.008571119169783925,1,0.025108520321184918,0.017289758663818867,1.4521352596126864,13.970000267028809,-0.07299266423828832,-0.2663734879410912,-0.011259024284866692
2024-12-31,85.7865982055664,14.449999809265137,23644.80078125,0.004691595943213,0.004691595943213,0.009907569765916113,0.015567300242723459,0.02594558452885498,84.5535139465332,83.81481452941894,0.008813470760052455,1,0.02901715175639791,0.01937317733838944,1.4977230387429747,14.449999809265137,0.06878693195364693,-0.0747616873294616,-0.020152369183212504
2025-01-03,85.80400085449219,13.539999961853027,24004.75,0.0002133562810657,0.0002133562810657,0.008285665437490541,0.0147474680943116,0.02493657998140142,84.58851791381836,83.82973903656006,0.009051428359181601,1,0.02903795132700912,0.019304785002770976,1.5041062211581284,13.539999961853027,0.02731408561014037,-0.43915591539392634,-0.011175655533705808
2025-01-06,85.75900268554688,15.649999618530272,23616.05078125,-0.0005244297293505,-0.0005244297293505,0.004046249744870778,0.012059700030459197,0.02304382506089686,84.62232391357422,83.84477355957031,0.00927368899686365,1,0.028791922398299155,0.019282907817903247,1.4930543471883138,15.649999618530272,0.11467234053074415,0.40497187695661213,-0.03439074446291235
2025-01-07,85.68070220947266,14.65999984741211,23707.900390625,-0.0009130292286784,-0.0009130292286784,0.0049237082044295555,0.011780442562572047,0.020985571175443196,84.65446792602539,83.85928558349609,0.009482341007276629,1,0.028947827401306466,0.019435384364226635,1.4893627775022797,14.65999984741211,0.10725076290345137,0.0066514292785654116,-0.03104323713249757
2025-01-08,85.80650329589844,14.470000267028809,23688.94921875,0.0014682546148865,0.0014682546148865,0.004924714838138389,0.012980067219588332,0.021391700147485038,84.68891799926757,83.87414260864257,0.009714261932032509,1,0.029119382283390425,0.019515179979546583,1.492063626893594,14.470000267028809,0.0357909799887457,-0.07076672881914843,-0.0412592946430399
2025-01-09,85.90750122070312,14.65999984741211,23526.5,0.0011770427756088,0.0011770427756088,0.0014093461876993896,0.01445024291251773,0.022369973665506526,84.7257160949707,83.88952461242675,0.009967769949909666,1,0.029023067247817946,0.019590514061627724,1.4814101225929763,14.65999984741211,0.014532874804076057,0.0054753736276321185,-0.04665329749013736
2025-01-10,85.91999816894531,14.920000076293944,23431.5,0.0001454698142142,0.0001454698142142,0.0013518870134019423,0.014811114228974853,0.02329441254125375,84.76248001098632,83.90429660797119,0.010228122250101723,1,0.02891786626331391,0.01947001695943957,1.485174930695877,14.920000076293944,0.10192024507598707,0.1108091934477275,-0.048235102969251376
2025-01-13,86.18800354003906,16.0,23085.94921875,0.0031192432123516,0.0031192432123516,0.005002400226891801,0.015801397433078845,0.02709191339388628,84.80420013427734,83.9207921218872,0.01052668820269309,1,0.029737474021376765,0.020150074848720636,1.4757264436077837,16.0,0.022364242172588478,0.5424655013547095,-0.061930045413038703
